source_key,repository,collection,source_type,source_rel,bytes,words,sha256,inventory_status
ZhJpBook:books/good-to-great-leadership/markdown/en.md,ZhJpBook,good-to-great-leadership,book-markdown,books/good-to-great-leadership/markdown/en.md,179309,30415,830cb87fda2b3bd1e5fab0b841529693576ca2b3371e229f5ece1b756ddcb248,catalogued-not-substantively-read
ZhJpBook:books/grand-design/markdown/en.md,ZhJpBook,grand-design,book-markdown,books/grand-design/markdown/en.md,239435,40715,68665e24670bd1ada4d723e64fc65f8bc98d9cdefe037f05765895f9db9f7a3d,catalogued-not-substantively-read
ZhJpBook:books/grapes-of-wrath/markdown/en.md,ZhJpBook,grapes-of-wrath,book-markdown,books/grapes-of-wrath/markdown/en.md,954330,179647,3161ffaa7b66161886f5dcdda4b6b264e12d9066fe0ecc8c07ff94a30c45317d,catalogued-not-substantively-read
ZhJpBook:books/great-expectations/markdown/en.md,ZhJpBook,great-expectations,book-markdown,books/great-expectations/markdown/en.md,1015118,187906,1a2f7b06548482d8a5c86ad4beedc1bfe97176bb3f9d2fc3e0c3da6cbc2ff0f2,catalogued-not-substantively-read
ZhJpBook:books/great-gatsby/markdown/en.md,ZhJpBook,great-gatsby,book-markdown,books/great-gatsby/markdown/en.md,282973,50913,443057f0ece99e393b5aec233d8c187644745a53ff1bef5436210c75c3535977,catalogued-not-substantively-read
ZhJpBook:books/greek-mythology/markdown/en.md,ZhJpBook,greek-mythology,book-markdown,books/greek-mythology/markdown/en.md,1826983,327733,6b5c38921e5f407f4f69dccd4690af9f0fd3dc299e68d997d070471d7f253b1b,catalogued-not-substantively-read
ZhJpBook:books/greek-mythology/markdown/jp.md,ZhJpBook,greek-mythology,book-markdown,books/greek-mythology/markdown/jp.md,532961,11872,2bfb9b0f2feb9da1865dee427baed97bbd029873e449fa65ef90b29c54308999,catalogued-not-substantively-read
ZhJpBook:books/guiguzi/markdown/wenyan.md,ZhJpBook,guiguzi,book-markdown,books/guiguzi/markdown/wenyan.md,118384,7082,5691b2ab2cab36112bc4993ea2e8cb0794b2c83a199d591e1d47f482e3a47487,catalogued-not-substantively-read
ZhJpBook:books/gullivers-travels/markdown/en.md,ZhJpBook,gullivers-travels,book-markdown,books/gullivers-travels/markdown/en.md,591410,106617,4d0a109d7056c5cc22b325b5b3724dd6121400a3010226a0711923d0addbb06f,catalogued-not-substantively-read
ZhJpBook:books/guoyu/markdown/wenyan.md,ZhJpBook,guoyu,book-markdown,books/guoyu/markdown/wenyan.md,268000,15403,6f2da503641fad5715c2209995472f74d7da3a002348089a17857ff4e77ea844,catalogued-not-substantively-read
ZhJpBook:books/habsburgs-to-rule-the-world/markdown/en.md,ZhJpBook,habsburgs-to-rule-the-world,book-markdown,books/habsburgs-to-rule-the-world/markdown/en.md,777568,125266,021c8027c5351ca68ef1f3cb8487aea70a1201033aef66b6d15ce95d38e72731,catalogued-not-substantively-read
ZhJpBook:books/hamlet/markdown/en.md,ZhJpBook,hamlet,book-markdown,books/hamlet/markdown/en.md,177127,32616,b9d4451d3f56e30677c439a5728e3ef2446b31541e0aa8a1b5f71d308b8d59b1,catalogued-not-substantively-read
ZhJpBook:books/han-shu/markdown/wenyan.md,ZhJpBook,han-shu,book-markdown,books/han-shu/markdown/wenyan.md,2559045,139015,bde42aa5f6fb168ba91b638b760ceede15926ed74e5050d218a147b7828d441d,catalogued-not-substantively-read
ZhJpBook:books/hanfeizi/markdown/wenyan.md,ZhJpBook,hanfeizi,book-markdown,books/hanfeizi/markdown/wenyan.md,387417,19893,5d9ed951dff4a22263ff724d670a65dc3707e1f9b9c7cdf1efacab19b90e406c,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-1/markdown/en.md,ZhJpBook,harry-potter-1,book-markdown,books/harry-potter-1/markdown/en.md,453242,80276,88d2c3f27591aa033e503e590a01078057fbf52aceacf60943da06394497c84c,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-1/markdown/zh.md,ZhJpBook,harry-potter-1,book-markdown,books/harry-potter-1/markdown/zh.md,461664,15408,7666ccc6b887cbbd46b6815751091002b1d600da8649e56d128fa159c10a21d4,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-2/markdown/en.md,ZhJpBook,harry-potter-2,book-markdown,books/harry-potter-2/markdown/en.md,510235,88432,c68562ff808ebce95e38e6425f4bc3c687c4727692d22dfab8ac69b39b522cf3,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-2/markdown/zh.md,ZhJpBook,harry-potter-2,book-markdown,books/harry-potter-2/markdown/zh.md,503130,16753,8dbcfbb11fa146d1b876f04b2b8c4297e7a921f1a428dcb70d440018b0c462aa,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-3/markdown/en.md,ZhJpBook,harry-potter-3,book-markdown,books/harry-potter-3/markdown/en.md,650013,111347,fbbe67e5623c71e1d32f16172959139d612e75025b47a016e5bf947dcf3ac843,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-3/markdown/zh.md,ZhJpBook,harry-potter-3,book-markdown,books/harry-potter-3/markdown/zh.md,635437,21174,360340aa9e1703b27a4157e871387fa56bc7cfeef101309ff596a76309f8338c,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-4/markdown/en.md,ZhJpBook,harry-potter-4,book-markdown,books/harry-potter-4/markdown/en.md,1123931,192036,9226725d7b8e0220255b08dd08d54d3968325f0917a0a5531f062c9cff79e0c6,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-4/markdown/zh.md,ZhJpBook,harry-potter-4,book-markdown,books/harry-potter-4/markdown/zh.md,1100479,37084,11d8c6f5eaaefd70a4300fdce54bcbab898f213dbd99117ab5b5d84880f334f1,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-5/markdown/en.md,ZhJpBook,harry-potter-5,book-markdown,books/harry-potter-5/markdown/en.md,1496985,259875,47f8bf3c678954be6d6ca9686e2b176888fe178d55ef1775069faaf999f633aa,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-5/markdown/zh.md,ZhJpBook,harry-potter-5,book-markdown,books/harry-potter-5/markdown/zh.md,1459125,48075,a9047c4c10f946605a3db0e29d43741eb6f5523819a2aadd405fd44ab5143fc0,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-6/markdown/en.md,ZhJpBook,harry-potter-6,book-markdown,books/harry-potter-6/markdown/en.md,1022182,175321,d86016998dd7cfd27286a14f2e00bc0fe69dfbc7ff02b0259c657d61b6b8f193,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-6/markdown/zh.md,ZhJpBook,harry-potter-6,book-markdown,books/harry-potter-6/markdown/zh.md,952622,31791,6a49b5d284e4aa0dd9813f270932059973ecd491eeba25597126423cd0a4325e,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-7/markdown/en.md,ZhJpBook,harry-potter-7,book-markdown,books/harry-potter-7/markdown/en.md,1169900,201494,6ffb9fe13087a534439a87a5cc61f462ab2d03a61ffd2ae11be4f3e8da0205b5,catalogued-not-substantively-read
ZhJpBook:books/harry-potter-7/markdown/zh.md,ZhJpBook,harry-potter-7,book-markdown,books/harry-potter-7/markdown/zh.md,1081009,36807,c19608215adf670aec23727ed466fa429014f0f0291eea9319a9ffd13849b3ad,catalogued-not-substantively-read
ZhJpBook:books/hidden-reality/markdown/en.md,ZhJpBook,hidden-reality,book-markdown,books/hidden-reality/markdown/en.md,763774,123512,ac9251011118d9ddc00a6f6fd40a4c830812e4741bd88303d258a1a2c5aec443,catalogued-not-substantively-read
ZhJpBook:books/hideyoshi-berry/markdown/en.archive-20260802_0632_pre_hybrid.md,ZhJpBook,hideyoshi-berry,book-markdown,books/hideyoshi-berry/markdown/en.archive-20260802_0632_pre_hybrid.md,641071,103071,fe419cf6371efa74a20cca324fbd05f5bba58b3da3f3ccf24b3783284f62ffa4,catalogued-not-substantively-read
ZhJpBook:books/hideyoshi-berry/markdown/en.archive-20260802_0638_pre_final_hybrid.md,ZhJpBook,hideyoshi-berry,book-markdown,books/hideyoshi-berry/markdown/en.archive-20260802_0638_pre_final_hybrid.md,630381,99804,0eb4816f4b89f13f73aaa1461391ece29b5a90e0822c1c38f1db75128fa575e8,catalogued-not-substantively-read
ZhJpBook:books/hideyoshi-berry/markdown/en.md,ZhJpBook,hideyoshi-berry,book-markdown,books/hideyoshi-berry/markdown/en.md,641445,101516,f94df153db75f72a1c2ca8359da3b174c498817c4ce3e79622b3f755740433e0,catalogued-not-substantively-read
ZhJpBook:books/history-japan-1334-1615/markdown/en.md,ZhJpBook,history-japan-1334-1615,book-markdown,books/history-japan-1334-1615/markdown/en.md,1131853,191214,0cfc1eafefb6ee62bedfe27ac9ef3ca7cfb22f215eb5c82a7aa3d48ac15d07df,catalogued-not-substantively-read
ZhJpBook:books/holy-roman-empire-history/markdown/en.md,ZhJpBook,holy-roman-empire-history,book-markdown,books/holy-roman-empire-history/markdown/en.md,1795127,278480,2b060b2aaf45235c69bcb079f307eb2943e7ce989b96ce03a0f5f1b5a3b7efc3,catalogued-not-substantively-read
ZhJpBook:books/hopscotch/markdown/en.md,ZhJpBook,hopscotch,book-markdown,books/hopscotch/markdown/en.md,1041019,186482,39b1b2df777e77c8dfd10f9909e889242809577e6ba340a6d2a5a051b0fcac88,catalogued-not-substantively-read
ZhJpBook:books/hou-han-shu/markdown/wenyan.md,ZhJpBook,hou-han-shu,book-markdown,books/hou-han-shu/markdown/wenyan.md,3281531,188645,ec7f13cc2febe28128fe8ba9980a963a098e2d7a85dadf81f92a99758b5abebd,catalogued-not-substantively-read
ZhJpBook:books/huainanzi/markdown/wenyan.md,ZhJpBook,huainanzi,book-markdown,books/huainanzi/markdown/wenyan.md,478047,26197,482375af9f5c97961069802afb4e4458901c55ffe7461348b10635a52cbba2b1,catalogued-not-substantively-read
ZhJpBook:books/huckleberry-finn/markdown/en.md,ZhJpBook,huckleberry-finn,book-markdown,books/huckleberry-finn/markdown/en.md,595709,116771,3dbc6338ea490b0e3f14d13a89185587efc77c0e533b41b173e524e75a424647,catalogued-not-substantively-read
ZhJpBook:books/i-am-a-cat/markdown/ja.md,ZhJpBook,i-am-a-cat,book-markdown,books/i-am-a-cat/markdown/ja.md,955413,18264,2ec7967a1fa16e0dcc6baf327e2b59dd5d2c43f403b67d18fb09b1d548da6b53,catalogued-not-substantively-read
ZhJpBook:books/i-am-a-cat/markdown/zh.md,ZhJpBook,i-am-a-cat,book-markdown,books/i-am-a-cat/markdown/zh.md,854911,29848,756d3c71254a99ba9d5f56e9c60d9db97591ebc4065f9267ce511041892324a1,catalogued-not-substantively-read
ZhJpBook:books/icarus-edge-of-time/markdown/en.md,ZhJpBook,icarus-edge-of-time,book-markdown,books/icarus-edge-of-time/markdown/en.md,10399,1783,e7c78366a6fe9473f761c905c685d30a576b3f0f3ceaec5952d4f640291d21de,catalogued-not-substantively-read
ZhJpBook:books/icarus-edge-of-time-complete-structure-repair/markdown/en.md,ZhJpBook,icarus-edge-of-time-complete-structure-repair,book-markdown,books/icarus-edge-of-time-complete-structure-repair/markdown/en.md,11294,1926,f83102a5ea76640df4d1f9337bc286f0380cf59498ebc3b3789d4a994ac3dfa4,catalogued-not-substantively-read
ZhJpBook:books/iliad-homer/markdown/en.md,ZhJpBook,iliad-homer,book-markdown,books/iliad-homer/markdown/en.md,1008787,177251,c6afff62381d46f9139eacacdcd7deb73fa6c17f1b6a7140f2add341be3ca81a,catalogued-not-substantively-read
ZhJpBook:books/iliad-homer/markdown/jp.md,ZhJpBook,iliad-homer,book-markdown,books/iliad-homer/markdown/jp.md,761394,18897,4b35f2c7c2b4ca4ea056ed1166a4ab92d8165dd1704dba2a40e224f7e123ac2d,catalogued-not-substantively-read
ZhJpBook:books/inspired-product/markdown/en.md,ZhJpBook,inspired-product,book-markdown,books/inspired-product/markdown/en.md,439091,75051,0946258591c6f0e6723ad48d7c0eaf0945b5424aafb4dd7893b2799d7e543ffa,catalogued-not-substantively-read
ZhJpBook:books/inspired-product-complete-structure-repair/markdown/en.md,ZhJpBook,inspired-product-complete-structure-repair,book-markdown,books/inspired-product-complete-structure-repair/markdown/en.md,440047,75276,1c8a7e1fe948aba901cd9fd7077dddc510bdbb6d1718e2c76a7b55a5813c17bb,catalogued-not-substantively-read
ZhJpBook:books/intelligent-investor/markdown/en.md,ZhJpBook,intelligent-investor,book-markdown,books/intelligent-investor/markdown/en.md,228920,38978,4cbfc93c55bdfece6a46e243877276b1ab1dfb70e530dee12eec7f8fdce25257,catalogued-not-substantively-read
ZhJpBook:books/intelligent-investor-complete-structure-repair/markdown/en.md,ZhJpBook,intelligent-investor-complete-structure-repair,book-markdown,books/intelligent-investor-complete-structure-repair/markdown/en.md,1173375,200447,e7d031aad45d36db460d18e8461e02e9dbae4514c3ad7c793e260fcc4534fa16,catalogued-not-substantively-read
ZhJpBook:books/inugami-curse/markdown/en.md,ZhJpBook,inugami-curse,book-markdown,books/inugami-curse/markdown/en.md,467073,81757,e51a1e973d8f6afed1f48e1a7b493d3e865f2db4aaeb759249209512be59140f,catalogued-not-substantively-read
ZhJpBook:books/inugami-curse/markdown/zh.md,ZhJpBook,inugami-curse,book-markdown,books/inugami-curse/markdown/zh.md,387316,12265,d89bf56dc813d8b961d6d4773df8cc6aef8da3d8c5cb850ec8db625ae2359cf8,catalogued-not-substantively-read
ZhJpBook:books/iran-empire-of-the-mind/markdown/en.md,ZhJpBook,iran-empire-of-the-mind,book-markdown,books/iran-empire-of-the-mind/markdown/en.md,686034,114599,08588059d72dc6b653fa3f4a8edf4d96f5037464d646b326a7e2b4bac037bca6,catalogued-not-substantively-read
ZhJpBook:books/izu-no-odori/markdown/zh.clean.md,ZhJpBook,izu-no-odori,book-markdown,books/izu-no-odori/markdown/zh.clean.md,382439,13329,3099e71658da3c657347948e8db5f455281d8fc217acbce841441b06431c3623,catalogued-not-substantively-read
ZhJpBook:books/izu-no-odori/markdown/zh.md,ZhJpBook,izu-no-odori,book-markdown,books/izu-no-odori/markdown/zh.md,382439,13329,3099e71658da3c657347948e8db5f455281d8fc217acbce841441b06431c3623,catalogued-not-substantively-read
ZhJpBook:books/izu-no-odori/markdown/zh.raw.md,ZhJpBook,izu-no-odori,book-markdown,books/izu-no-odori/markdown/zh.raw.md,386762,13938,4a51b22a4e5a4e62c8e15918d185bd97401c961e69c905767c7738deff78bd3e,catalogued-not-substantively-read
ZhJpBook:books/jane-eyre/markdown/en.md,ZhJpBook,jane-eyre,book-markdown,books/jane-eyre/markdown/en.md,1032389,187152,de5d46a4ef08571fe95dfaf5f5fa679961438ebd94b5eb11fa13f41a39c8b949,catalogued-not-substantively-read
ZhJpBook:books/jane-eyre/markdown/jp.md,ZhJpBook,jane-eyre,book-markdown,books/jane-eyre/markdown/jp.md,721847,15422,e1580dfe3ac5d00c49cc6aa89fbf9f7780d360f1e3eae6fb522fbf4cdb164806,catalogued-not-substantively-read
ZhJpBook:books/jane-eyre/markdown/zh.md,ZhJpBook,jane-eyre,book-markdown,books/jane-eyre/markdown/zh.md,984803,31236,b043943fed926de0c2cf3a7489ba6bb9b7b2f379e676ab5c28e93a5e42723281,catalogued-not-substantively-read
ZhJpBook:books/jane-eyre/markdown/zh.ocr-polished.md,ZhJpBook,jane-eyre,book-markdown,books/jane-eyre/markdown/zh.ocr-polished.md,1117219,47820,808196e9eec61332e8dc20fd4c3ead49f7a40cd76673271aaa4d535ec9d08bdb,catalogued-not-substantively-read
ZhJpBook:books/japan-emerging-premodern/markdown/en.archive-20260808-pre-reviewed.md,ZhJpBook,japan-emerging-premodern,book-markdown,books/japan-emerging-premodern/markdown/en.archive-20260808-pre-reviewed.md,29787,4642,15dc892c66177b198dedcb2bc53906eecaf3a369901a42d5b58df22ad03a8979,catalogued-not-substantively-read
ZhJpBook:books/japan-emerging-premodern/markdown/en.md,ZhJpBook,japan-emerging-premodern,book-markdown,books/japan-emerging-premodern/markdown/en.md,1085526,168642,e5eb2c7aa1a7c2d6094bd6128be47a8e2051eb7abd42737da8d8486e4cd48cd0,catalogued-not-substantively-read
ZhJpBook:books/japanese-history/markdown/en.md,ZhJpBook,japanese-history,book-markdown,books/japanese-history/markdown/en.md,648145,99602,563b2dd1012c830d7fc8d0a7552ec88419d637e046a5b09dbf4a0da11b195650,catalogued-not-substantively-read
ZhJpBook:books/japanese-history/markdown/zh.md,ZhJpBook,japanese-history,book-markdown,books/japanese-history/markdown/zh.md,566612,22025,371292f090be188509e5e03d625998bdf8fcdc12b39ceb601209b4ff6aa73512,catalogued-not-substantively-read
ZhJpBook:books/japonius-tyrannus/markdown/en.md,ZhJpBook,japonius-tyrannus,book-markdown,books/japonius-tyrannus/markdown/en.md,591499,95640,1a5d9f9c14ff552ccb038907a3769d2d9b96b6c863b842e4e3f8b354d244dac9,catalogued-not-substantively-read
ZhJpBook:books/jinpingmei-cihua/markdown/zh.md,ZhJpBook,jinpingmei-cihua,book-markdown,books/jinpingmei-cihua/markdown/zh.md,2261181,100428,a79e7327dafc04d66cd82aca652a095912cba81b5867cd8e26d3aafc6568ba99,catalogued-not-substantively-read
ZhJpBook:books/kappa-akutagawa/markdown/ja.md,ZhJpBook,kappa-akutagawa,book-markdown,books/kappa-akutagawa/markdown/ja.md,111334,2175,b15811bbff9a2f5a6fcea1e32b219818582bec09483cb298da40fe5533a5bf24,catalogued-not-substantively-read
ZhJpBook:books/keats-poems/markdown/en.md,ZhJpBook,keats-poems,book-markdown,books/keats-poems/markdown/en.md,323369,57253,2b934065ec0ac40909ac6d4e8614b3fcf7b81936148be13e276d5d62e49451e8,catalogued-not-substantively-read
ZhJpBook:books/keats-poems/markdown/zh.md,ZhJpBook,keats-poems,book-markdown,books/keats-poems/markdown/zh.md,49565,1734,8b8aa6f0a14fd82cd654ff45e77d60d545ed46ec1e85286e487db93a04dbfe39,catalogued-not-substantively-read
ZhJpBook:books/keats-poems-spark/markdown/en.md,ZhJpBook,keats-poems-spark,book-markdown,books/keats-poems-spark/markdown/en.md,323369,57253,2b934065ec0ac40909ac6d4e8614b3fcf7b81936148be13e276d5d62e49451e8,catalogued-not-substantively-read
ZhJpBook:books/keats-poems-spark/markdown/zh.md,ZhJpBook,keats-poems-spark,book-markdown,books/keats-poems-spark/markdown/zh.md,49565,1734,8b8aa6f0a14fd82cd654ff45e77d60d545ed46ec1e85286e487db93a04dbfe39,catalogued-not-substantively-read
ZhJpBook:books/kinkakuji/markdown/zh.clean.md,ZhJpBook,kinkakuji,book-markdown,books/kinkakuji/markdown/zh.clean.md,382327,11799,0924ec28e98661d3ee23627f9d712a4b8ab46dff3051c44cd65fdc8784447e5f,catalogued-not-substantively-read
ZhJpBook:books/kinkakuji/markdown/zh.md,ZhJpBook,kinkakuji,book-markdown,books/kinkakuji/markdown/zh.md,382367,11799,50f0abaced13f36ef39ba96364bf99913bc84605951b872d273a8d2384952cac,catalogued-not-substantively-read
ZhJpBook:books/kinkakuji/markdown/zh.raw.md,ZhJpBook,kinkakuji,book-markdown,books/kinkakuji/markdown/zh.raw.md,399201,12570,0bdebbc1066609cc6457ccbfa44d266404c3b7b476fbc264889c5963197261bd,catalogued-not-substantively-read
ZhJpBook:books/kojiki/markdown/ja_modern.md,ZhJpBook,kojiki,book-markdown,books/kojiki/markdown/ja_modern.md,625073,17780,28f721a79aeef5ca8f24fbead7d2b9774cc353661566cbeb1ab6cb764b939371,catalogued-not-substantively-read
ZhJpBook:books/kojiki/markdown/ja_modern.raw.md,ZhJpBook,kojiki,book-markdown,books/kojiki/markdown/ja_modern.raw.md,938084,80739,f0775cf5d6e1a25065366d49d06688f63e94442ef5443779b848ca8f05711e8f,catalogued-not-substantively-read
ZhJpBook:books/kojiki/markdown/zh.md,ZhJpBook,kojiki,book-markdown,books/kojiki/markdown/zh.md,169903,8758,f0e083f61fed5ca6d24d60b3901eee298b5354b180eff4212412979947b7d215,catalogued-not-substantively-read
ZhJpBook:books/kokin-wakashu/markdown/japanese-source.md,ZhJpBook,kokin-wakashu,book-markdown,books/kokin-wakashu/markdown/japanese-source.md,229203,8877,36599dd7e78ad704b31205d608c763a6ba6ebd645092cb009dddca3def9b414e,catalogued-not-substantively-read
ZhJpBook:books/kokoro/markdown/book.md,ZhJpBook,kokoro,book-markdown,books/kokoro/markdown/book.md,562156,19848,2348eba3a29d6a22ab881583973ea67c2e438e4d51856cedee6759bc243bc9c5,catalogued-not-substantively-read
ZhJpBook:books/kokoro/markdown/book.raw.md,ZhJpBook,kokoro,book-markdown,books/kokoro/markdown/book.raw.md,597928,24859,06c6977384bd3948f1b563411fa8c833211434d483ec3bb2c6d3e253a7cadd86,catalogued-not-substantively-read
ZhJpBook:books/kokoro/markdown/ja.md,ZhJpBook,kokoro,book-markdown,books/kokoro/markdown/ja.md,482242,9152,263ee08046525328bfc86cf23c71ef6b8ea06015d934ecf717d6599b046c0df6,catalogued-not-substantively-read
ZhJpBook:books/kokoro/markdown/ja.section.md,ZhJpBook,kokoro,book-markdown,books/kokoro/markdown/ja.section.md,481820,9154,5e212f859ccb4e8e96da53aef828648f284d6e7b7e26c81d33c1922b7996b46b,catalogued-not-substantively-read
ZhJpBook:books/kokoro/markdown/zh.md,ZhJpBook,kokoro,book-markdown,books/kokoro/markdown/zh.md,331880,11196,bb0f78923cbee60093ae5adf358326b251ec25632170ff573d04e2dddd264f50,catalogued-not-substantively-read
ZhJpBook:books/kokoro-jp/markdown/book.md,ZhJpBook,kokoro-jp,book-markdown,books/kokoro-jp/markdown/book.md,199872,37984,ebb82a2c8d53432ee7867cbb0a8a1d3d9163f3504813e95c4847f717d23a9f6f,catalogued-not-substantively-read
ZhJpBook:books/kokoro-jp/markdown/book.raw.md,ZhJpBook,kokoro-jp,book-markdown,books/kokoro-jp/markdown/book.raw.md,24666,3495,7bfdb489cc14734bcb7ec31ffc4391d74483f703dea01cf1a0180d05a04d8bfc,catalogued-not-substantively-read
ZhJpBook:books/kreutzer-sonata/markdown/en.md,ZhJpBook,kreutzer-sonata,book-markdown,books/kreutzer-sonata/markdown/en.md,352349,63772,949c127a18b7c0a43c4a236d76b425878a5560f8f25d1c3e228c6521260e3b3b,catalogued-not-substantively-read
ZhJpBook:books/lady-with-the-dog/markdown/en.md,ZhJpBook,lady-with-the-dog,book-markdown,books/lady-with-the-dog/markdown/en.md,393790,71598,c847b824aacba1a368ac22cfe36c07b812109fd4e8636291b22b2002076f01f9,catalogued-not-substantively-read
ZhJpBook:books/leaders-eat-last/markdown/en.md,ZhJpBook,leaders-eat-last,book-markdown,books/leaders-eat-last/markdown/en.md,470741,82239,9fb3819fe49ba27ff6b742e0476358280770469019a864721f2c87bbe45df9b6,catalogued-not-substantively-read
ZhJpBook:books/leadership-21-laws/markdown/en.md,ZhJpBook,leadership-21-laws,book-markdown,books/leadership-21-laws/markdown/en.md,456360,80238,3a9b6bf20603a41e5adc05e1e04af51cdc57c11624ca0086b01bc10da93e4386,catalogued-not-substantively-read
ZhJpBook:books/leadership-challenge/markdown/en.md,ZhJpBook,leadership-challenge,book-markdown,books/leadership-challenge/markdown/en.md,596959,96481,43b6613cd0dfa12ae6ce3d5fa68054ae787f0a6a9cd4218e36b1ee60bd94d5ff,catalogued-not-substantively-read
ZhJpBook:books/leadership-self-deception/markdown/en.md,ZhJpBook,leadership-self-deception,book-markdown,books/leadership-self-deception/markdown/en.md,191685,33442,004da058d3308fdb6db9a170529ff2abecf70f2801e91167d17dc6ccac07dc08,catalogued-not-substantively-read
ZhJpBook:books/lean-startup/markdown/en.md,ZhJpBook,lean-startup,book-markdown,books/lean-startup/markdown/en.md,491649,82666,9846713eb49c0918117a2415ff6a66d113fb52ff5236dd3e97018e76452a50c3,catalogued-not-substantively-read
ZhJpBook:books/lean-startup-complete-structure-repair/markdown/en.md,ZhJpBook,lean-startup-complete-structure-repair,book-markdown,books/lean-startup-complete-structure-repair/markdown/en.md,500515,84054,548448eb47c2d7724dd5c2c3f916b3fda2dafe319bb0b1c2fb74d3433a9c24db,catalogued-not-substantively-read
ZhJpBook:books/les-miserables/markdown/en.md,ZhJpBook,les-miserables,book-markdown,books/les-miserables/markdown/en.md,3252032,569595,49144fb71d4769a572ace04f43d7127cb7d1e48e9f587fe1b57ea859e6e8819f,catalogued-not-substantively-read
ZhJpBook:books/les-miserables/markdown/en.ocr-polished.md,ZhJpBook,les-miserables,book-markdown,books/les-miserables/markdown/en.ocr-polished.md,3386032,586520,da3f46e7cc9ca8fd5748e8b6cbcf616dafa5ba7786b2a7387914f09b726a4a17,catalogued-not-substantively-read
ZhJpBook:books/les-miserables/markdown/jp.md,ZhJpBook,les-miserables,book-markdown,books/les-miserables/markdown/jp.md,4218893,91790,20a6aa2ff5e1d3be4de2a2828de3ff098584379c9d87af98d17e8b3bd21de2d2,catalogued-not-substantively-read
ZhJpBook:books/les-miserables/markdown/zh.md,ZhJpBook,les-miserables,book-markdown,books/les-miserables/markdown/zh.md,2670840,105278,2cbf435b063df8ddf30b6c7a158c844d2d2772fd1fd6e92c50cbb8e23a1849f9,catalogued-not-substantively-read
ZhJpBook:books/les-miserables/markdown/zh.ocr-polished.md,ZhJpBook,les-miserables,book-markdown,books/les-miserables/markdown/zh.ocr-polished.md,2636153,117104,e23f52acad740aa0343e0fa7c86f826ce342fa315288bfaef0cd5b0040f9f61c,catalogued-not-substantively-read
ZhJpBook:books/letter-from-an-unknown-woman/markdown/en.md,ZhJpBook,letter-from-an-unknown-woman,book-markdown,books/letter-from-an-unknown-woman/markdown/en.md,83637,15907,617b6eef17e839790fb235b517594c5ae9e8000843a308e8677c342ec92b6dc5,catalogued-not-substantively-read
ZhJpBook:books/little-book-common-sense-investing/markdown/en.md,ZhJpBook,little-book-common-sense-investing,book-markdown,books/little-book-common-sense-investing/markdown/en.md,275087,45152,414b18a92603443a85fcf3707aec2ea5c0d08165de67d87a421d068c58fafb23,catalogued-not-substantively-read
ZhJpBook:books/little-book-common-sense-investing-complete-structure-repair/markdown/en.md,ZhJpBook,little-book-common-sense-investing-complete-structure-repair,book-markdown,books/little-book-common-sense-investing-complete-structure-repair/markdown/en.md,288170,48008,33f6ac390fefb293a8da4969f98fcc74d9a21bbf88258ccde57b555201eb5a6a,catalogued-not-substantively-read
ZhJpBook:books/little-women/markdown/en.md,ZhJpBook,little-women,book-markdown,books/little-women/markdown/en.md,1024874,190401,ae4236481a1a9a9a3772c2fade7ab0921ccd689439a99420bf90693c308dda5e,catalogued-not-substantively-read
ZhJpBook:books/lost-enlightenment-central-asia/markdown/en.md,ZhJpBook,lost-enlightenment-central-asia,book-markdown,books/lost-enlightenment-central-asia/markdown/en.md,1222126,200823,a0b7704a64c4198c68636e84284a7ca83a8b7b66f2d6e5aa0644f5f85f2f1f9d,catalogued-not-substantively-read
ZhJpBook:books/love-in-time-of-cholera/markdown/en.md,ZhJpBook,love-in-time-of-cholera,book-markdown,books/love-in-time-of-cholera/markdown/en.md,831245,149827,a93f3d9f772525c5a64e9d4e133c4161bd246ea16a92a6f40b60a7d9a840af32,catalogued-not-substantively-read
ZhJpBook:books/lunyu/markdown/wenyan.md,ZhJpBook,lunyu,book-markdown,books/lunyu/markdown/wenyan.md,66665,4133,cc7f6c623f7d32b2e5ed7581fe2b81e1b9094b2e45ce3e2b8e785790bb3302d0,catalogued-not-substantively-read
ZhJpBook:books/lushi-chunqiu/markdown/wenyan.md,ZhJpBook,lushi-chunqiu,book-markdown,books/lushi-chunqiu/markdown/wenyan.md,396499,21862,d30508bf572c4e7ffdfb494b631a7ba21db6d471d694e314750f6f055e246201,catalogued-not-substantively-read
ZhJpBook:books/madame-bovary/markdown/en.md,ZhJpBook,madame-bovary,book-markdown,books/madame-bovary/markdown/en.md,664950,117712,e2760ffd50881c7e963774033e5bf5a916df2d9c7029c55ca89d03fdfc4c2730,catalogued-not-substantively-read
